id,new_id,title,tags
10323,4184,Clash of the Titans,riddle mythology greekmythology octopus pegasus zeus stopmotion medusa seamonster perseus kraken gods ancientgreece basedonmythsorfolklore LaurenceOlivier ClaireBloom MaggieSmith JackGwillim HarryHamlin UrsulaAndress BurgessMeredith SusanFleetwood PatRoach JudiBowker SiânPhillips FloraRobson AnnaManahan FredaJackson TimPigott-Smith NeilMcCarthy DonaldHouston VidaTaylor HarryJones Adventure Fantasy Family 1981
9595,4185,Hot Shots!,"secretmission badluck saddamhussein drillinstructor jetcrash CharlieSheen CaryElwes ValeriaGolino LloydBridges KevinDunn JonCryer WilliamO'Leary KristySwanson EfremZimbalist,Jr. BillIrwin HeidiSwedberg BruceA.Young RyanStiles RinoThunder MarkArnott RyanCutrona BillLaimbeer Action Comedy War 1991"
24750,4186,Time After Time,jacktheripper timetravel MalcolmMcDowell DavidWarner MarySteenburgen CharlesCioffi KentWilliams AndoniaKatsaros PattiD'Arbanville CoreyFeldman ShelleyHack JamesGarrett KeithMcConnell LeoLewis ByronWebster KarindelaPenha GeraldineBaron LaurieMain JosephMaher RobertShaw M.C.Gainey Adventure Drama Comedy ScienceFiction Thriller 1979
9941,4187,Down and Out in Beverly Hills,homelessperson swimmingpool wealth dog family extramaritalaffair NickNolte BetteMidler RichardDreyfuss ElizabethPeña LittleRichard TracyNelson EvanRichards Comedy 1986
10859,4188,Stakeout,femalenudity prison killing shower seattle nudity fishmarket police murder policechase killer policedetective carchase stakeout prisonescape prisonerontherun escapedprisoner voyeurism logging RichardDreyfuss EmilioEstevez MadeleineStowe AidanQuinn DanLauria ForestWhitaker EarlBillings JacksonDavies IanTracey DenaldaWilliams Action Comedy Romance 1987
9544,4189,FearDotCom,raceagainsttime psychopath homepage cop doctor spirit killer voyeurism StephenDorff NataschaMcElhone StephenRea UdoKier AmeliaCurtis JeffreyCombs AnnaThalbach GesineCukrowski NigelTerry MichaelSarrazin SiobhanFlynn JanaGuttgemanns JoanMcBride ElizabethMcKechnie ArnitaSwanson GordonPeters SvenPippig MatthiasSchweighöfer BirtheWolter BirtheWolter Horror Thriller 2002
57351,4190,Love and a Bullet,villain fistfight sniperrifle onemanarmy villainturnsgood taekwondo Anthony'Treach'Criss KentKing CharlesGuardino ShireenCrutchfield ParrisWashington Action Thriller 2002
31514,4191,À Nous la Liberté, HenriMarchand RaymondCordy RollaFrance PaulOllivier JacquesShelly GermaineAussey Comedy 1931
13571,4192,True Colors, JohnCusack JamesSpader MandyPatinkin ImogenStubbs RichardWidmark PhilipBosco DinaMerrill PaulGuilfoyle AntoniaRey Drama 1991
26056,4193,Snipes, SamuelJonesIII MphoKoaho Nelly DeanWinters ZoeSaldana J.D.Williams RashaanNall Schooly-D JoelGarland CarloAlban CharliBaltimore FrankVincent VictorTogunde OpheliaM.Turner JohnnieHobbsJr. HeatherHunter Drama Thriller 2001
20616,4194,Swimfan,competition coma infidelity obsession bathing highschool femmefatale athlete hospital swimmer swimming troubledteen JesseBradford ErikaChristensen ShiriAppleby KateBurton JasonRitter ClayneCrawford DanHedaya NickSandow PhyllisSomerville JamesDeBello PatriciaRae KiaGoodwin MichaelHiggins PamelaIsaacs TomCappadona MalcolmBarrett KenTriwush PeterHermann JohnKnox AmyMapother BenEpps DanFountain MaxRosmarin ChrisFischer ChristopherRivera KevinPayne MonroeMann JTAlexander JeremyBrena JosephM.CaraccioloJr. IsraelChaplin TrishMcGettrick Drama Thriller 2002
16806,4195,Johnny Dangerously,organizedcrime mobster womandirector MichaelKeaton PeterBoyle GriffinDunne MariluHenner JoePiscopo MaureenStapleton DomDeLuise DannyDeVito GlynnisO'Connor VincentSchiavelli RayWalston SudieBond RonCarey RichardDimitri BobEubanks JackNance Action Comedy Thriller Crime 1984
15516,4196,The Last House on the Left,rape gun birthday kidnapping concert deathofachild revenge marijuana slasher disembowelment pond videonasty SandraPeabody LucyGrantham DavidHess FredJ.Lincoln JeramieRain MarcSheffler RichardTowers CynthiaCarr AdaWashington MarshallAnker MartinKove RayEdwards JonathanCraven AnthonyJ.Forcelli SteveMiner Horror Thriller 1972
9299,4197,Thesis,madrid kidnapping research psychopath archive gewaltimfilm friends movieinmovie murder serialkiller violence saw thesis psycho videotape collegestudent snufffilms AnaTorrent FeleMartínez EduardoNoriega XabierElorriaga MiguelPicazo NievesHerranz RosaCampillo PacoHernández RosaÁvila TeresaCastanedo JoséMiguelCaballero JoserraCadiñanos JulioVélez PilarOrtega OlgaMargallo JoséLuisCuerda EmilianoOtegui WalterPrieto FlorentinoSainz HelenaCastañeda Horror Thriller 1996
10611,4198,Barbershop,hairdresser shop neighbor debt meeting hoodlum IceCube AnthonyAnderson CedrictheEntertainer SeanPatrickThomas Eve DeRayDavis TroyGarity MichaelEaly KeithDavid MarciaWright LahmardJ.Tate DeonCole Comedy Drama 2002
12770,4199,Stealing Harvard,robbery fool studies house uncle independentfilm money JasonLee TomGreen LeslieMann DennisFarina JohnC.McGinley RichardJenkins SeymourCassel MeganMullally ChrisPenn DonWilson Action Comedy Drama 2002
4108,4200,The Transporter,carjourney transportation auto humantrafficking JasonStatham ShuQi FrançoisBerléand MattSchulze RicYoung DougRand DidierSaintMelin VincentNemeth Jean-YvesBilien Jean-MarieParis LaurentJumeaucourt FrédéricVallet CameronWatson AdrianDearnell Action Crime Thriller 2002
55903,4201,Betty Fisher and Other Stories, SandrineKiberlain NicoleGarcia MathildeSeigner LuckMervil StéphaneFreiss YvesJacques RoschdyZem YvesVerhoeven AnnieMercier MichaëlAbiteboul PascalBonitzer BéatriceAgenin ConsueloDeHaviland AlexisChatrian ArthurSetbon VirginieEmane FrançoisRoy EdouardBaer Drama Thriller Crime Foreign 2001
9685,4202,Igby Goes Down,fathersonrelationship patenonkel independentfilm fallinginlove KieranCulkin ClaireDanes JeffGoldblum JaredHarris AmandaPeet RyanPhillippe BillPullman SusanSarandon RoryCulkin PeterAnthonyTambakis BillIrwin KathleenGati GannonForrester CeliaWeston ElizabethJagger Comedy Drama 2002
18913,4203,Betsy's Wedding,debt wedding gangster AlanAlda MollyRingwald JoePesci AllySheedy SamuelL.Jackson MadelineKahn AnthonyLaPaglia JoeyBishop BurtYoung JulieBovasso NicolasCoster BibiBesch DylanWalsh Comedy 1990
14361,4204,Captain Ron,monopoly KurtRussell MartinShort MaryKayPlace BenjaminSalisbury MeadowSisto DanButler TomMcGowan SunshineLogroño JorgeLuisRamos DiegodelaTexera TanyaSoler RoselynSánchez EliseoLópez AntonioValdés CarlosMiranda RolandoD'Lugo GilRaldiris Action Adventure Comedy Family 1992
32685,4205,Ernest Scared Stupid,treehouse missouri ernestp.worrell troll evil briarvillemissouri JimVarney EarthaKitt ShayAstar BillByrge AustinNagler JohnCadenhead DanielButler EstherHuston Horror Comedy Family 1991
12262,4206,The Hills Have Eyes,rape mutation government murder blood cannibal dog desert camper setonfire MartinSpeer RussGrieve JohnSteadman JamesWhitworth VirginiaVincent MichaelBerryman JanusBlythe LanceGordon CordyClark PeterLocke RobertHouston DeeWallace SuzeLanier-Bramlett Horror 1977
11504,4207,Suburban Commando,bountyhunter midlifecrisis spacemarine family frozenalive HulkHogan ChristopherLloyd ShelleyDuvall LarryMiller WilliamBall JoAnnDearing JackElam RoyDotrice TonyLongo MichaelFaustino MarkCalaway LauraMooney DennisBurkley LuisContreras NickEldredge KeithCampbell ElisabethMoss Action Comedy Family ScienceFiction 1991
977,4208,Tabu,southseas exoticisland loveofone'slife civilization sacrifice tahiti romance escape nature polynesia Matahi AnneChevalier BillBambridge Hitu Jules Adventure Drama Romance 1931
233,4209,The Wanderers,newyork streetgang blackpeople rockandroll americanfootball adolescence comingofage KenWahl JohnFriedrich KarenAllen ToniKalem AlanRosenberg JimYoungs TonyGanios LindaManz WilliamAndrews ErlandvanLidth ValAvery DolphSweet MichaelWright BurttHarris Samm-ArtWilliams DionAlbanese OlympiaDukakis GeorgeMerolle TerriPerri Drama 1979
19049,4210,The Yearling,runaway runaway deer GregoryPeck JaneWyman ClaudeJarmanJr. ChillWills ClemBevans MargaretWycherly HenryTravers ForrestTucker DonnGift JuneLockhart JoanWells JeffYork Drama Family 1946
5506,4211,The Ladykillers,robbery parrot gangofthieves widow gramophone crime criminal bankrobbery oldlady planning octogenarian quintet AlecGuinness CecilParker HerbertLom PeterSellers DannyGreen JackWarner KatieJohnson PhilipStainton FrankieHowerd MadgeBrindley HeleneBurls KennethConnor SamKydd MichaelCorcoran HaroldGoodwin FredGriffiths LucyGriffiths GeorgeHilsdon StratfordJohns VincentHolman AileenLewis EdieMartin JackMelford PeterWilliams EwanRoberts GeorgeRoderick JohnRudling LeonardSharp NeilWilson ArthurMullard Comedy Crime 1955
32961,4212,The Lavender Hill Mob,france bank gold souvenir ealing AlecGuinness StanleyHolloway SidJames AlfieBass MarjorieFielding EdieMartin JohnSalew RonaldAdam ArthurHambling GibbMcLaughlin JohnGregson CliveMorton SydneyTafler MarieBurke AudreyHepburn WilliamFox MichaelTrubshawe AnnHeffernan JacquesB.Brunius EugeneDeckers PaulDemel AndreasMalandrinos CyrilChamberlain TonyQuinn MoultrieKelsall ChristopherHewett MeredithEdwards PatrickBarr DavidDavies Comedy Crime 1951
32568,4213,The Man in the White Suit,ealing AlecGuinness JoanGreenwood CecilParker MichaelGough ErnestThesiger HowardMarion-Crawford HenryMollison VidaHope PatricDoonan DuncanLamont HaroldGoodwin ColinGordon Comedy Drama 1951
29698,4214,Ratcatcher,glasgow 1970s womandirector escapism WilliamEadie TommyFlanagan MandyMatthews MichelleStewart LynneRamsayJr. LeanneMullen JohnMiller JackieQuinn JamesRamsay AnneMcLean CraigBonar AndrewMcKenna MickMaharg JamesMontgomery ThomasMcTaggart StuartGordon StephenSloan MollyInnes StephenKing JohnComerford AnnMarieLafferty BessieMcDonald LeanneJenkins DougieJones JoeMcCrone JamesWatson StephenPurdon MarionConnell RobertFarrell DonnieMcMillan LisaTaylor RoryMcCann ChrisMcElhill Drama 1999
19460,4215,Son of the Bride,heartattack buenosaires bride marriage toilet friends wedding urination waiter therapy vicesquad watchingtv RicardoDarín HéctorAlterio NormaAleandro EduardoBlanco NataliaVerbeke DavidMasajnik ClaudiaFontán AtilioPozzobon SaloPasik HumbertoSerrano FabiánArenillas RubénGreen AdriánSuar AlfredoAlcón AntonioCaride DiegoMackenzie PabloIngercherCasas LeónDogodny JuanJoséCampanella CarlosÁlvarez-Nóvoa AliciaRodriguez Comedy Drama Romance 2001
575,4216,The Experiment,prison rape journalist authority prisoner experiment blackbox scientificstudy aggression testperson imprisonment asylum prisoncell manipulation torture violence humiliation socialexperiment MoritzBleibtreu ChristianBerkel OliverStokowski WotanWilkeMöhring StephanSzasz PolatDal DannyRichter RalfMüller MarkusRudolf PeterFieseler ThorstenDersch SvenGrefer JustusvonDohnányi NickivonTempelhoff TimoDierkes AntoineMonotJr. LarsGärtner JacekKlimontko MarkusKlauk RalphPüttmann EdgarSelge AndreaSawatzki PhilippHochmair TristanVostry MarenEggert AndréJung UweRohde HeinerLauterbach FatihAkin ChristianeGerboth KlausSpinnler Drama Thriller 2001
10550,4217,Ballistic: Ecks vs. Sever,lossoffamily enemy adversary agent AntonioBanderas LucyLiu GreggHenry RayPark TalisaSoto Action Adventure Thriller 2002
9093,4218,The Four Feathers,islam sex loyalty bravery army revenge honor murder escape soldier battle church violence britain slave colonialism military imperialism HeathLedger WesBentley KateHudson DjimonHounsou MichaelSheen KrisMarshall MohamedBouich CampbellBrown DanielCaltagirone JamesCosmo AndyCoumbe AngelaDouglas KarimDoukkali LucyGordon MeganHallin MeganHallin NickHolder AlexJennings AlexandraKabi JulioLewis CraigMcDonald LionelMahop RichardManlove ManarMohamed MarouaziMohammed NiderMohamed AnnaDiafeNdiaye MedouneNdiaye MohamenMehdiOuazanni CharlesPemberton RupertPenry-Jones TimPigott-Smith MohamedQuatib LailaRouass HughRoss ThioumbeSamb MichaelSheen MarkTonderai AlekWek AlexZorbas BruceLawrence RhidianBridge ChristianCoulson RayDonn JamesEmbree NatalieHallam HugoHedley SerenaLorien BenUttley War Adventure Drama Romance 2002
9039,4219,Trapped,ransom hostage kidnapping telephone psychopath suspense maniac CharlizeTheron KevinBacon CourtneyLove StuartTownsend DakotaFanning PruittTaylorVince ColleenCamp SteveRankin GarryChalk JodieMarkell MattKoby GerryBecker AndrewAirlie RandiLynne J.B.Bivens Action Crime Drama Thriller 2002
1958,4220,8 Women,upperclass women fathermurder daughter maid fatherfigure murderhunt CatherineDeneuve IsabelleHuppert EmmanuelleBéart FannyArdant VirginieLedoyen LudivineSagnier FirmineRichard DanielleDarrieux DominiqueLamure Comedy Thriller Music Crime Mystery 2002
68569,4221,Invincible,rabbi antisemitism jewish poland strongman TimRoth JoukoAhola UdoKier AnnaGourari MaxRaabe Gustav-PeterWöhler RenateKrößner AlexanderDuda HarkBohm AndréHennicke Drama War 2001
11013,4222,Secretary,suicide clerk fetish sadomasochism lawyer hospital secretary masturbation typewriter kinky cutting pantyhose bdsm workplaceromance JamesSpader MaggieGyllenhaal JeremyDavies LesleyAnnWarren StephenMcHattie AmyLocane PatrickBauchau JessicaTuck OzPerkins Comedy Drama Romance 2002
129,4223,Spirited Away,witch parentchildrelationship magic darkness bathhouse ghostworld parallelworld amusementpark youkai japanesemythology anime spirits RumiHiiragi MiyuIrino MariNatsuki BuntaSugawara YumiTamai RyunosukeKamiki TakashiNaito YasukoSawaguchi TatsuyaGashûin YoOizumi KobaHayashi TsunehikoKamijô TakehikoOno AkioNakamura KenYasuda Fantasy Adventure Animation Family 2001
54714,4224,The Trials of Henry Kissinger,  Documentary 2002
11529,4225,Sweet Home Alabama,newyork marriageproposal alabama careerwoman fashiondesigner ReeseWitherspoon JoshLucas PatrickDempsey CandiceBergen RhonaMitra DeborahDuke FredWard MaryKayPlace KevinSussman MelanieLynskey EthanEmbry JeanSmart SharonBlackwood DakotaFanning JodyThompson KatharineTowne Comedy Romance 2002
10771,4226,The Tuxedo,bomb intelligence chauffeur wound secretagent headinjury JackieChan JenniferLoveHewitt JasonIsaacs DebiMazar RitchieCoster PeterStormare MiaCottet RomanyMalco DanielKash JodyRacicot JodyRacicot ScottWickware ChristianPotenza KarenGlave ScottYaphe Thriller Action Comedy ScienceFiction 2002
38951,4227,Charly,newyork conversion bookofmormon malefemalerelationship HeatherBeers JeremyHoop RandyKing AdamJohnson GaryNeilson JackieWinterroseFullmer DianaDunkley LisaMcCammon Comedy Drama 2002
31005,4228,Moonlight Mile, JakeGyllenhaal DustinHoffman SusanSarandon AleksiaLandeau EllenPompeo RichardMessing LevFriedman BobClendenin JimFyfe MaryEllenTrainor RichardFancy MarciaMitzmanGaven HollyHunter GordonClapp DabneyColeman ColombeJacobsen-Derstine Romance Drama 2002
2110,4229,Wasabi,handcuffs hitman loveletter policeoperation japanesemafia golfclub brutalcop JeanReno RyokoHirosue MichelMuller CaroleBouquet YoshiOida ChristianSinniger AlexandreBrik Jean-MarcMontalto VéroniqueBalme FabioZenoni KiyohikoShibukawa DorothéeBrière HaruhikoHirata MichelScourneau JacquesBondoux OsamuTsuruya AkihiroNishida AnthonyDecadi YanEpstein LudovicBerthillot ElodieFrenck StefanNelet KarineStoffer YukiSakai MassaroNagahishi MakikoKishi KinshiroOyama HirokoMaki TomoFukui Drama Action Comedy 2001
15173,4230,Jonah: A VeggieTales Movie, PhilVischer MikeNawrocki TimHodge LisaVischer DanielAnderson KristinBlegen ShelbyVischer JimPoole RonSmith SarahCatherineBrooks PaigeCraig AdamFrick ChrisGeiger MichaelHarrison AmyHoward Action Adventure Animation Comedy Family Fantasy Romance 2002
9533,4231,Red Dragon,psychopath serialkiller fbiagent AnthonyHopkins EdwardNorton RalphFiennes HarveyKeitel EmilyWatson PhilipSeymourHoffman Mary-LouiseParker AnthonyHeald KenLeung FrankieFaison TylerPatrickJones FrankWhaley BillDuke LaloSchifrin PhilipEttington Crime Thriller Horror 2002
4107,4232,Bloody Sunday,northernireland independentfilm civilrights JamesNesbitt AllanGildea GerardCrossan MaryMoulds CarmelMcCallion TimPigott-Smith NicholasFarrell ChristopherVilliers JamesHewitt DeclanDuddy EdelFrazer JoanneLindsay MikeEdwards GerryHammond JasonStammers KenWilliams BryanWatts SimonMann RhidianBridge JohnnyO'Donnell DavidClaytonRogers SeanO'Kane ThomasMcEleney DeirdreIrvine GerryNewton Action Adventure Drama History 2002
10575,4233,Heaven,suicide bomb assassination sex terrorist nudity court police love revenge murder explosion justice husband CateBlanchett GiovanniRibisi RemoGirone StefaniaRocca AlessandroSperduti MattiaSbragia StefanoSantospago AlbertoDiStasio GiovanniVettorazzo GianfrancoBarra VincentRiotta Drama Thriller Romance Crime 2002
9260,4234,Welcome to Collinwood,safe remake heist innercity WilliamH.Macy IsaiahWashington SamRockwell MichaelJeter LuisGuzmán GeorgeClooney PatriciaClarkson JenniferEsposito AndyDavoli GabrielleUnion Comedy 2002
21828,4235,Flirting,australia boardingschool independentfilm teenagecrush 1960s NoahTaylor ThandieNewton NicoleKidman BartholomewRose FelixNobis JoshPicker KiriParamore MarcAden LesHill GreggPalmer JoshuaMarshall DavidWieland NaomiWatts JeffTruman MarshallNapier MichaelAnthonyWilliams CraigBlack Drama Romance 1991
1682,4236,Mothra vs. Godzilla,japan monster egg godzilla mothra sequel giantmonster tokusatsu moth giantmoth gojira kaiju monstermovie mosura AkiraTakarada YurikoHoshi HiroshiKoizumi YûFujiki EmiIto YûmiIto YoshifumiTajima KenjiSahara JunTazaki KenzôTabu YutakaSada AkiraTani SusumuFujita IkioSawamura RenYamamoto YoshioKosugi KôzôNomura YasuhisaTsutsumi ShinÔtomo SenkichiÔmura MikiYashiro WataruÔmae KôjiUno YutakaNakayama ToshihikoFuruta HideoShibuya TadashiOkabe SeishirôKuno KatsumiTezuka HaruoNakajima HaroldConway Fantasy ScienceFiction Action Adventure 1964
41971,4237,The Moderns,sensuality expressionism KeithCarradine LindaFiorentino JohnLone GenevièveBujold GeraldineChaplin WallaceShawn KevinJ.O'Connor Drama Comedy 1988
33831,4238,The Onion Field,cop-killer basedontruestory policeofficerkilled capitalpunishment inthecloset JohnSavage JamesWoods FranklynSeales TedDanson RonnyCox DavidHuffman ChristopherLloyd DianneHull PriscillaPointer BeegeBarkette RichardHerd LeTari RichardVenture LeeWeaver PatCorley KCallan SandyMcPeak LillianRandolph NedWilson WilliamSanderson Crime Drama 1979
